,Lat,Lon,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bonn,50.7205,7.08,0.0,0.041874264311406506,0.08374852862281479,0.1256227929342213,0.1674970572456278,0.2093713215570343,0.2512455858684426,0.2931198501798491,0.3349941144912556,0.3768683788026621,0.33629440631811214,0.4108792854258301,0.45771627172719853,0.5004525730970624,0.5501205104426727,0.6339329683362287,0.7382124203910223,0.8459726943636241,0.9088294987651526,0.9058547963173638,0.8648308237146232,0.872306851111885,0.9143000448389582,0.9192274851413771,0.9408528276071291,0.9715672111687734,1.0404347854632565,1.1143948255111642,1.1749249624974656,1.229857839209794,1.2995941381891871,1.298102193653616,1.3399764579650224,1.3818507222764307,1.4237249865878372,1.4655992508992437,1.5074735152106502,1.5493477795220585,1.591222043833465,1.6330963081448715,1.6749705724562798
Catania,37.5,15.08,0.0,0.030716978029229125,0.06143395605845825,0.09215093408768738,0.1228679121169165,0.15358489014614563,0.18430186817537475,0.21501884620460388,0.245735824233833,0.2764528022630621,0.24502915179679263,0.3229880128642364,0.3760400676587601,0.4213517114943741,0.4727095058652111,0.4897988070853643,0.5000344235237186,0.5276036016059109,0.5529096611912081,0.5861855837902041,0.6070985974888359,0.6259314742011668,0.6714967953329847,0.7159244452319307,0.7343689657798791,0.7494833493415207,0.7919422010519739,0.8346989979679122,0.8702216007076409,0.8838044774199716,0.9001531336062634,0.9522263189061064,0.9829432969353391,1.0136602749645682,1.0443772529937974,1.0750942310230265,1.1058112090522556,1.1365281870814847,1.1672451651107139,1.197962143139943,1.228679121169172
Bytom,50.35,18.91,0.0,0.043946739411969915,0.08789347882393983,0.13184021823590975,0.17578695764787966,0.21973369705984958,0.2636804364718195,0.3076271758837912,0.3515739152957611,0.395520654707731,0.4573236264082574,0.5421135058902529,0.5670991223286102,0.5729292593149111,0.575590981749226,0.6213739370602518,0.6784143480191549,0.7718424302109348,0.8700574556619429,0.8927711112499352,0.8551752208389765,0.8615498783732232,0.8972429616878443,0.9135764559613655,0.9525264559613653,1.0251326203449267,1.1423606669801547,1.2385126862181224,1.3119983026564785,1.3916373437523681,1.4652010491851044,1.3623489217710727,1.4062956611830426,1.4502424005950125,1.4941891400069824,1.5381358794189524,1.5820826188309223,1.6260293582428922,1.669976097654862,1.713922837066832,1.757869576478802
Kryvyy Rih,47.9283,33.345,0.0,0.06941427758003726,0.1388285551600763,0.20824283274011357,0.2776571103201526,0.3470713879001899,0.4164856654802289,0.4858999430602662,0.5553142206403052,0.6247284982203425,0.7574647157712935,0.8105354209138955,0.8500655579001961,0.8694313113248544,0.8757221957473416,0.9735918472931164,1.0555781486629776,1.1815740390739364,1.3426534162728299,1.3895553962114473,1.40484854689638,1.4274437523758312,1.4808233335570566,1.591404969532805,1.6749145585738994,1.7210077092588314,1.7868682620696692,1.8859884039216048,1.9750911436476333,2.0170055272092764,2.12061364212183,2.151842604981182,2.221256882561219,2.2906711601412564,2.3600854377212954,2.4294997153013345,2.4989139928813717,2.568328270461409,2.637742548041448,2.7071568256214853,2.7765711032015243
Krasnodar,45.02,39.0,0.0,0.052564359457198506,0.10512871891439701,0.1576930783715973,0.2102574378287958,0.2628217972859943,0.3153861567431928,0.3679505162003931,0.4205148756575916,0.4730792351147901,0.6869776502380471,0.672297997943712,0.669117860957412,0.6724144362998761,0.6751930537113591,0.7381120820817468,0.7730894793420209,0.8333319450954448,0.9238664517950479,0.9543228763028697,1.0038989037001311,1.0354434242480774,1.0706927954584966,1.1891798379017935,1.2841668242031634,1.3235907968059024,1.3770619566981086,1.470368733028673,1.555020787823194,1.5919522946725095,1.6889954005258598,1.6294951431731661,1.6820595026303646,1.734623862087565,1.7871882215447634,1.839752581001962,1.8923169404591604,1.944881299916359,1.9974456593735592,2.0500100188307577,2.1025743782879562
Zaragoza,41.65,-0.89,0.0,0.03298317826623531,0.06596635653247063,0.09894953479870772,0.13193271306494303,0.16491589133117834,0.19789906959741366,0.23088224786365075,0.26386542612988606,0.2968486043961214,0.2805032148696416,0.3373734166062974,0.3706487590720524,0.4131199919487649,0.4735774775390027,0.5158685247730777,0.5659048261429405,0.6102589357319825,0.6214921081251266,0.6406245955867629,0.6380999380525143,0.6654574722990905,0.7412481078257009,0.7975846337632699,0.8296914830783404,0.8365928529413527,0.8480633803011841,0.8696359624555381,0.8881852775240322,0.9195085651952652,0.9945241499072868,1.0224785262533072,1.0554617045195425,1.0884448827857778,1.1214280610520166,1.154411239318252,1.1873944175844873,1.2203775958507226,1.253360774116958,1.2863439523831932,1.3193271306494285
Genoa,44.41,8.93,0.0,0.03268077657229718,0.06536155314459435,0.0980423297168933,0.13072310628919048,0.16340388286148766,0.19608465943378484,0.228765436006082,0.26144621257838097,0.29412698915067814,0.2903517625736818,0.35705570560834055,0.3926187193069701,0.4286317330056004,0.48087037549380973,0.5174425796258557,0.549822716612157,0.5960227166121559,0.6203095925010693,0.6365855094858759,0.6338820848283397,0.6481177012666954,0.6882465937736217,0.7035158972394484,0.7224864451846553,0.7715008287462997,0.8474191590853959,0.9031320099724383,0.9511094072327122,1.0063813250409321,1.073806255607984,1.0131040737412231,1.0457848503135203,1.0784656268858193,1.1111464034581164,1.1438271800304136,1.1765079566027108,1.209188733175008,1.241869509747307,1.274550286319604,1.3072310628919013
Ul'yanovsk,54.33,48.41,0.0,0.055779044157665325,0.11155808831533065,0.16733713247299686,0.2231161766306622,0.2788952207883275,0.33467426494599284,0.39045330910365816,0.4462323532613244,0.5020113974189897,0.6276752984949434,0.6676041517025189,0.6665527818395054,0.6629500421134775,0.6848691921247054,0.7655965613140161,0.8438177941907279,0.9578075202181262,1.095665404416045,1.148925343408485,1.1628458913536903,1.1564479461482104,1.1567678072905112,1.2534102711725383,1.3661239698026755,1.393841093090347,1.4389077466572306,1.5302654961145254,1.5724353591282236,1.6013175509090454,1.7227592088470773,1.7291503688876304,1.7849294130452966,1.840708457202962,1.8964875013606273,1.9522665455182926,2.008045589675958,2.0638246338336232,2.1196036779912886,2.175382722148955,2.23116176630662
Utrecht,52.1003,5.12,0.0,0.03611264834272987,0.07222529668545974,0.10833794502818961,0.1444505933709177,0.18056324171364757,0.21667589005637744,0.2527885383991073,0.2889011867418372,0.32501383508456705,0.29153718707277854,0.3581116518530756,0.3982335696612971,0.4203048025380074,0.4505977080698589,0.5273180108619844,0.6336995177112996,0.7460474629167777,0.8104589308410244,0.8094532754775976,0.7603032754776002,0.7515909467104755,0.7793685909952277,0.7742791119923087,0.8008023996635423,0.8353510298005276,0.8996612102032522,0.9720090618388539,1.0155953632087176,1.0492097467703605,1.1005348300134017,1.119492098624617,1.155604746967347,1.1917173953100768,1.2278300436528067,1.2639426919955365,1.3000553403382664,1.3361679886809945,1.3722806370237244,1.4083932853664543,1.4445059337091841
Wroclaw,51.1104,17.03,0.0,0.038533679828923084,0.07706735965784617,0.11560103948676925,0.15413471931569234,0.19266839914461542,0.2312020789735385,0.2697357588024616,0.3082694386313847,0.34680311846030776,0.378920543436962,0.4554894520379058,0.47485931505160295,0.4786634246406436,0.49260647052731343,0.5579632150441185,0.6308193794276775,0.7275851328523366,0.8134846631315469,0.8175588509450069,0.7543143303970616,0.742699946835419,0.7752212115258885,0.7850102844355398,0.8182767227917029,0.8813595995040302,0.9869152473818676,1.080965415807647,1.1501503473144972,1.2252715801912082,1.3027721798580174,1.194544074696612,1.2330777545255351,1.2716114343544582,1.3101451141833813,1.3486787940123044,1.3872124738412275,1.4257461536701506,1.4642798334990736,1.5028135133279967,1.5413471931569198
Izhevsk,56.85,53.23,0.0,0.047924603688651146,0.09584920737730229,0.14377381106595344,0.19169841475460458,0.23962301844325573,0.2875476221319069,0.335472225820558,0.38339682950920917,0.4313214331978603,0.5310933945800933,0.5555789679763059,0.5373214337297307,0.5343666392091828,0.5783414277412584,0.6746127916157998,0.7668230655884027,0.8653415587390878,0.9663289286769574,1.00591561368332,1.0064293123134571,0.9934416410805804,1.0044354261692847,1.090864142764838,1.1722600331757969,1.1826970194771667,1.215623116116137,1.2966985278236,1.3400108565907232,1.3724115415222302,1.5016339478608312,1.485662714348186,1.5335873180368371,1.5815119217254883,1.6294365254141394,1.6773611291027901,1.7252857327914413,1.7732103364800924,1.8211349401687436,1.8690595438573947,1.9169841475460458
Poznan,52.4058,16.8999,0.0,0.040152997873361684,0.08030599574672159,0.12045899362008328,0.16061199149344318,0.20076498936680487,0.24091798724016478,0.28107098511352646,0.32122398298688637,0.36137698086024805,0.3805956004386104,0.47000273982030194,0.4985061644778366,0.4975273973545473,0.5028792575237215,0.5665749533093347,0.6529941313915266,0.7666359122134434,0.8616211506294942,0.8655228274017066,0.798657758908556,0.7855735123332135,0.8130203552855306,0.8221569242652453,0.8609411708405883,0.927272677689901,1.0345166162332067,1.1225043903929492,1.1829037054614435,1.2492619246395247,1.3211182195974605,1.2447429340741873,1.2848959319475473,1.3250489298209072,1.3652019276942688,1.4053549255676305,1.4455079234409904,1.4856609213143521,1.525813919187712,1.5659669170610737,1.6061199149344336
Southend-on-Sea,51.55,0.72,0.0,0.03206132329194844,0.06412264658389688,0.09618396987584532,0.12824529316779376,0.1603066164597422,0.19236793975169064,0.22442926304364086,0.2564905863355893,0.28855190962753774,0.2374161730454567,0.2873239262455467,0.3338711865195183,0.3768862550126695,0.41875908419150143,0.4822188996717003,0.5736182147401934,0.6655209544662206,0.7183434842214425,0.7231173838396785,0.677849575620499,0.6762393016478967,0.7132294786821056,0.7136388337985071,0.7335593817437118,0.7590860940724795,0.8026419141188903,0.8499066382748897,0.8721230766310555,0.8885662273159873,0.9319503685193524,0.993901022050407,1.0259623453423554,1.0580236686343039,1.0900849919262523,1.1221463152182007,1.1542076385101492,1.1862689618020976,1.218330285094046,1.2503916083859945,1.282452931677943
Dresden,51.05,13.75,0.0,0.04005655595309854,0.08011311190619708,0.12016966785929561,0.16022622381239415,0.2002827797654927,0.24033933571859123,0.28039589167168977,0.3204524476247883,0.36050900357788684,0.39183045243358094,0.4708053700920871,0.48882523310578563,0.4915629043386609,0.5118205209267295,0.5706048498435656,0.6417288224463054,0.7500452608024695,0.8411586674945859,0.850591252268897,0.8002200193921851,0.7966419372004037,0.8329346125503534,0.8380444111879761,0.8639129043386617,0.9198697536537299,1.0238937281278684,1.1142129080814573,1.1770930450677586,1.2462601683554304,1.3226248404537948,1.2417532345460565,1.281809790499155,1.3218663464522535,1.361922902405352,1.4019794583584506,1.4420360143115492,1.4820925702646477,1.5221491262177462,1.5622056821708448,1.6022622381239433
Wiesbaden,50.0804,8.25,0.0,0.04678872107705878,0.09357744215411579,0.14036616323117457,0.18715488430823157,0.23394360538529035,0.28073232646234914,0.32752104753940614,0.3743097686164649,0.4210984896935219,0.40032618318618063,0.4702864103738449,0.5146446295519276,0.5631090131135714,0.6238420713514614,0.711602526849628,0.8073518419181216,0.9125436227400385,0.9840498226801557,0.9950108171408196,0.967175885633969,0.9791238308394483,1.0245138768758295,1.0313189914053584,1.051160772227277,1.093539539350564,1.1751015855366553,1.250087604325488,1.3143095221337067,1.3785026728186391,1.461459595418729,1.450450353388801,1.497239074465858,1.5440277955429167,1.5908165166199755,1.6376052376970325,1.6843939587740913,1.7311826798511483,1.777971400928207,1.8247601220052658,1.8715488430823228
Yaroslavl',57.62,39.87,0.0,0.051824979247185876,0.10364995849437175,0.15547493774155763,0.20729991698874395,0.2591248962359298,0.3109498754831157,0.3627748547303016,0.41459983397748745,0.46642481322467333,0.579049590548061,0.6199293551262479,0.6159019578659737,0.6167451085509046,0.6226907762655549,0.7049097316514366,0.7943926083637654,0.9165789097336279,1.0588100329464445,1.0842103342414506,1.063737046570218,1.0733932109537796,1.07888539599757,1.1210282659728672,1.2213905947399915,1.2906221015893062,1.3417967179528065,1.4096727041793202,1.4715254439053473,1.5264720192478136,1.6304403802395835,1.606574356662764,1.6583993359099494,1.7102243151571357,1.762049294404322,1.8138742736515074,1.8656992528986938,1.9175242321458792,1.9693492113930655,2.021174190640252,2.0729991698874373
Barnaul,53.355,83.745,0.0,0.0057155876469749956,0.011431175293949991,0.017146762940924987,0.022862350587899982,0.028577938234874978,0.03429352588184997,0.04000911352882497,0.04572470117580041,0.051440288822775404,-0.03436424452946962,-0.015971193028609054,0.0021760672453634555,-0.017225302617650318,0.02211706956589632,0.12984231846177163,0.18332519517410084,0.2565204006535531,0.32259868869906505,0.2909420452377285,0.17574615482676936,0.08939820962129019,0.03738595945286427,0.04695521613375364,0.08102439421594543,0.0801504216132054,0.1435231123086167,0.17683758382594572,0.13507114546978194,0.12302593999032974,0.2706700963807016,0.17718321705622575,0.18289880470320075,0.18861439235017574,0.19432997999715074,0.20004556764412573,0.20576115529110073,0.21147674293807617,0.21719233058505116,0.22290791823202616,0.22862350587900115
Dortmund,51.53,7.45,0.0,0.0426128634577676,0.08522572691553698,0.12783859037330458,0.17045145383107219,0.21306431728884156,0.25567718074660917,0.29829004420437677,0.34090290766214615,0.38351577111991375,0.35866197748188,0.436580560459646,0.4786476837473188,0.5090154919664958,0.5483331205315096,0.6285733518362484,0.7371658175896716,0.8549938997814515,0.9269820426065145,0.9239742950206171,0.8767379936507531,0.8775112813219863,0.9152337511924848,0.9233897827068205,0.9537918375013419,0.9909206046246268,1.0651325834404073,1.1455883978726256,1.2072438773246805,1.260538397872626,1.3199979277256517,1.3209987671908152,1.3636116306485828,1.4062244941063504,1.4488373575641198,1.4914502210218874,1.534063084479655,1.5766759479374244,1.619288811395192,1.6619016748529596,1.704514538310729
Vladivostok,43.13,131.91,0.0,0.028155200232503397,0.056310400465006794,0.08446560069751019,0.11262080093001359,0.14077600116251698,0.16893120139502038,0.19708640162752378,0.22524160186002806,0.25339680209253146,0.23178081513715654,0.2410070203171859,0.2545255134678701,0.2896666093582816,0.36488017137639694,0.42124784298355245,0.4730615416136903,0.5662341443534151,0.6570638621466633,0.6844470045974456,0.6682230319947067,0.6572456347344326,0.6368760355877896,0.6268317789069009,0.6369482172630647,0.652498902194572,0.6766723620343802,0.7182725342029554,0.7483985616002151,0.7746465068056949,0.8888111499315468,0.8728112072076071,0.9009664074401105,0.9291216076726139,0.9572768079051173,0.9854320081376207,1.013587208370124,1.0417424086026283,1.0698976088351309,1.0980528090676351,1.1262080093001385
Irkutsk,52.32,104.245,0.0,0.015117006060795357,0.030234012121590714,0.04535101818238607,0.06046802424318143,0.07558503030397679,0.09070203636477214,0.1058190424255675,0.12093604848636286,0.13605305454715821,-0.03819810250840472,-0.0017865522426662173,0.0739100230997995,0.15659221488062147,0.2503589171038417,0.36185164672432235,0.3891187700119936,0.4325865782311715,0.4959630528924486,0.46699980152632836,0.3621141850879722,0.3035230891975613,0.2773304512755611,0.2403535667782185,0.25679123801109516,0.29248712842205404,0.3491967417913181,0.39121594420167827,0.40061936885921257,0.4346043003660618,0.6022556857056701,0.4686271878846562,0.48374419394545143,0.4988612000062469,0.5139782060670423,0.5290952121278376,0.544212218188633,0.5593292242494283,0.5744462303102237,0.589563236371019,0.6046802424318144
Khabarovsk,48.455,135.12,0.0,0.017369206822918537,0.03473841364583685,0.05210762046875539,0.06947682729167393,0.08684603411459224,0.10421524093751078,0.12158444776042932,0.13895365458334763,0.15632286140626617,0.09324494344439493,0.13415024885647653,0.16512764611675057,0.19950778310305206,0.2471539429952594,0.2766870891888369,0.28709325357239845,0.34873229466828914,0.44756184216435924,0.45290029377001795,0.39695508829056636,0.38269481431796337,0.38771068376926965,0.3788655943164658,0.38528408746715104,0.3989936765082469,0.40759268841033536,0.42592526195625946,0.4482780016822867,0.5095314263398214,0.6815362435903365,0.5384454115104724,0.5558146183333907,0.5731838251563091,0.5905530319792274,0.6079222388021461,0.6252914456250644,0.6426606524479828,0.6600298592709015,0.6773990660938198,0.6947682729167381
Makhachkala,42.98,47.5,0.0,0.06454047075216707,0.12908094150433236,0.19362141225649943,0.2581618830086665,0.32270235376083356,0.38724282451299885,0.4517832952651659,0.516323766017333,0.5808642367695,0.7751860204674585,0.7851840873137803,0.8168265530672052,0.8437916215603565,0.8708001326764574,0.9417360410528328,0.994634671189818,1.0449476848884487,1.1073915560614402,1.149449810796078,1.2120957012070352,1.2706813176453906,1.3466813475877526,1.4775738432835386,1.5932985008177845,1.6630628843794284,1.7154056252282928,1.786654530460721,1.8579367222415435,1.9174449414196264,2.0183949199190447,2.000754593317165,2.065295064069332,2.129835534821499,2.1943760055736643,2.2589164763258314,2.3234569470779984,2.3879974178301637,2.452537888582331,2.517078359334498,2.581618830086665
Bristol,51.45,-2.5833,0.0,0.02577878922266308,0.051557578445327934,0.07733636766799101,0.10311515689065409,0.12889394611331895,0.15467273533598203,0.1804515245586451,0.20623031378130996,0.23200910300397304,0.19348654198656057,0.23794759446054847,0.27099279994000014,0.2965455396660257,0.3211821591734747,0.3740591896398282,0.46724001155763695,0.5565585047083221,0.5974167856425243,0.5865832857548074,0.528927806302752,0.5256997241109698,0.5648359712103037,0.5730352320082677,0.5983235881726525,0.6150016703644337,0.644725220031324,0.6827001395612289,0.7025994546297216,0.715866577917394,0.754215687541949,0.7991424659025732,0.8249212551252363,0.8507000443478994,0.8764788335705642,0.9022576227932273,0.9280364120158904,0.9538152012385552,0.9795939904612183,1.0053727796838814,1.0311515689065462
Orenburg,51.78,55.11,0.0,0.06029499816237216,0.12058999632474432,0.1808849944871156,0.24117999264948775,0.3014749908118599,0.36176998897423207,0.42206498713660423,0.4823599852989755,0.5426549834613477,0.6919949329139135,0.7452491398156269,0.7524717425553531,0.7317874959800106,0.7525952360803174,0.8389098254956933,0.9163817433039121,1.022252291249118,1.1239060845719715,1.1657043984427702,1.2013619326893457,1.200192069675646,1.2350605272697779,1.3887556971926767,1.5201091218502105,1.540574875274869,1.5870374286096984,1.6879308038623373,1.7085486120815148,1.7042253244102827,1.8177595859431461,1.8691449430335316,1.9294399411959038,1.989734939358275,2.050029937520648,2.1103249356830194,2.1706199338453915,2.2309149320077637,2.291209930170135,2.351504928332508,2.4117999264948793
Malaga,36.7204,-4.42,0.0,0.020787558777360715,0.04157511755472143,0.062362676332082145,0.08315023510944286,0.10393779388680713,0.12472535266416784,0.14551291144152856,0.16630047021888927,0.18708802899625,0.1837663472402049,0.21776244724769,0.2590405294394742,0.28631039245317425,0.3154048306596273,0.33369036475648883,0.3533684469482701,0.37351296749621454,0.374152918091319,0.3777661563576551,0.3733428686864251,0.394516841289164,0.43590015403712457,0.4703382613056313,0.50163894623714,0.5232992202097435,0.5573113973936614,0.586572889646078,0.5901893280022392,0.5992626156734744,0.6488237387414948,0.6444143220981928,0.6652018808755535,0.6859894396529143,0.706776998430275,0.7275645572076392,0.748352115985,0.7691396747623607,0.7899272335397214,0.8107147923170821,0.8315023510944428
Leipzig,51.3354,12.41,0.0,0.03840296292747425,0.07680592585494672,0.11520888878242097,0.15361185170989344,0.1920148146373677,0.23041777756484016,0.2688207404923144,0.3072237034197869,0.34562666634726114,0.3635103153558106,0.4423157087235783,0.45886159913453817,0.46291981831261886,0.4896842617589847,0.5505678832875418,0.6317719928765833,0.7477267873971325,0.8322866403052842,0.832261561706586,0.7716163562271348,0.7558341644463127,0.7852895858850424,0.7895785689676078,0.813864185405965,0.8649162402004844,0.9716301315845701,1.0722344339275605,1.1384597763933133,1.201825529817972,1.2753352106121874,1.190491850751675,1.2288948136791493,1.2672977766066218,1.305700739534096,1.3441037024615685,1.3825066653890428,1.420909628316517,1.4593125912439895,1.4977155541714637,1.5361185170989362
Novokuznetsk,53.75,87.115,0.0,0.013413837392155514,0.02682767478431103,0.04024151217646654,0.05365534956862161,0.06706918696077713,0.08048302435293264,0.09389686174508816,0.10731069913724367,0.12072453652939918,-0.0027337921943861865,0.04045547908340419,0.08269178045326653,0.08612191743956821,0.14566827569991725,0.2591975106725948,0.3171386065630055,0.3986166887547866,0.4804534018321127,0.45924011490943917,0.34305038888204153,0.2635517587450553,0.22214568793137168,0.23342934314508534,0.2751252335560439,0.28149578150124954,0.3358700778557675,0.36505601804590126,0.3299231413335728,0.3148991687308329,0.46004825697774576,0.4158289591568187,0.42924279654897424,0.44265663394112975,0.45607047133328527,0.4694843087254408,0.48289814611759585,0.49631198350975136,0.5097258209019069,0.5231396582940624,0.5365534956862179
Goteborg,57.75,12.0,0.0,0.02957899598395297,0.059157991967905055,0.08873698795185803,0.118315983935811,0.14789497991976308,0.17747397590371605,0.20705297188766814,0.2366319678716211,0.2662109638555741,0.21114049925650225,0.2935714091299966,0.33483921734917477,0.34481045022588663,0.337837544319755,0.39866121375609076,0.5110845014273231,0.6476475151259544,0.7538752548519811,0.7527694329341736,0.6508071041670496,0.589525597317734,0.5826531929461494,0.5714636652868945,0.6190376378896341,0.6754472269307294,0.7419095725404308,0.794679452396708,0.8370602743145161,0.88698767157479,0.9358289612436375,0.9169488755025315,0.9465278714864853,0.9761068674704374,1.0056858634543895,1.0352648594383433,1.0648438554222954,1.0944228514062475,1.1240018473901996,1.1535808433741535,1.1831598393581055
